,sector_x,year,cluster_name,subcluster_name,topic_name,size
5456,Financials,2024,Revenue Mix Effects,Revenue Drivers,Cloud Services,0.0066181951682214345
5457,Financials,2024,Revenue Mix Effects,Revenue Drivers,Leasing Metrics,0.0014762639236949487
5458,Financials,2024,Revenue Mix Effects,Healthcare Revenue,Healthcare Services,0.004176511789993506
5459,Financials,2024,Revenue Mix Effects,Revenue Drivers,Q&A Session,0.006859783312407839
5460,Financials,2024,Revenue Mix Effects,Revenue Drivers,Yield Performance,0.0029615443757401777
5461,Financials,2024,Revenue Mix Effects,Revenue Drivers,Restaurant Performance,0.0026002822093128407
5462,Financials,2024,Revenue Mix Effects,Revenue Drivers,Synergy Savings,0.005855980002417222
5463,Financials,2024,Revenue Mix Effects,Revenue Drivers,Security Software,0.004875926125669029
5464,Financials,2024,Operational Leverage,Profitability Drivers,Growth Rates,0.005545223770515876
5465,Financials,2024,Operational Leverage,Production Drivers,Production Output,0.0031321206313319836
5466,Financials,2024,Operational Leverage,Profitability Drivers,Residential Water Inflation,0.0024604113644231674
5467,Financials,2024,Revenue Mix Effects,Revenue Drivers,Foreign Exchange,0.005980092677985858
5468,Financials,2024,Revenue Mix Effects,Healthcare Revenue,Clinical Trials,0.0018627067358714482
5469,Financials,2024,Revenue Momentum,Financial Results,Fiscal Performance,0.0010370425429194904
5470,Financials,2024,Revenue Mix Effects,Revenue Drivers,Booking Volume,0.002644417455337401
5471,Financials,2024,Operational Leverage,Production Drivers,Wireless EBITDA Drivers,0.002302364212119782
5472,Financials,2024,Revenue Mix Effects,Healthcare Revenue,Procedure Revenue,0.001038409023094853
5473,Financials,2024,Operational Leverage,Revenue Expansion,Organic Growth,0.009227557339326854
5474,Financials,2024,Revenue Mix Effects,Revenue Drivers,Vehicle Sales,0.0036746891573572293
5475,Financials,2024,Operational Leverage,Profitability Drivers,Emerging Markets,0.004834249067837518
5476,Financials,2024,Operational Leverage,Production Drivers,Asset Management,0.0028348095339814894
5477,Financials,2024,Operational Leverage,Production Drivers,Network Infrastructure,0.003484391038990697
5478,Financials,2024,Revenue Mix Effects,Revenue Drivers,Loan Growth,0.11419392189580438
5479,Financials,2024,Revenue Momentum,Financial Results,Fiscal Reporting,0.0050469410290022556
5480,Financials,2024,Revenue Mix Effects,Revenue Drivers,Auto Loss Ratio,0.023337316208144387
5481,Financials,2024,Revenue Mix Effects,Revenue Drivers,Home Sales,0.002981630123069364
5482,Financials,2024,Operational Leverage,Production Drivers,International Performance,0.0041833707899457135
5483,Financials,2024,Revenue Mix Effects,Healthcare Revenue,Healthcare Services,0.005809504716063822
5484,Financials,2024,Revenue Mix Effects,Revenue Drivers,EBITDA Performance,0.006638230105716258
5485,Financials,2024,Operational Leverage,Profitability Drivers,Inflation Trends,0.0060832972340069515
5486,Financials,2024,Revenue Mix Effects,Revenue Drivers,Content Revenue,0.0037232709500797535
5487,Financials,2024,Operational Leverage,Production Drivers,Rig Operations,0.0012275991441166754
5488,Financials,2024,Revenue Mix Effects,Revenue Drivers,Foreign Exchange,0.00542483588057301
5489,Financials,2024,Operational Leverage,Production Drivers,Production Volume,0.0015267958452015098
5490,Financials,2024,Revenue Mix Effects,Revenue Drivers,Interest Rate Sensitivity,0.03401870568407018
5491,Financials,2024,Revenue Mix Effects,Capital Management,Market Securities,0.0014351536634663964
5492,Financials,2024,Operational Leverage,Profitability Drivers,Gross Margin,0.0016468768900239632
5493,Financials,2024,Operational Leverage,Profitability Drivers,China Exposure,0.004511224490720547
5494,Financials,2024,Operational Leverage,Production Drivers,Operational Efficiency,0.0015036868319031986
5495,Financials,2024,Revenue Mix Effects,Revenue Drivers,Express Delivery Revenue,0.002928803582720994
5496,Financials,2024,Revenue Mix Effects,Revenue Drivers,Solution Portfolio,0.007773811157765736
5497,Financials,2024,Operational Leverage,Production Drivers,Gross Margin,0.02886687630182778
5498,Financials,2024,Topline Resilience,Revenue Stability,Client Retention,0.045740941283734037
5499,Financials,2024,Revenue Mix Effects,Revenue Drivers,Construction Markets,0.0037950601747300653
5500,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Store Performance,0.0054981941643944795
5501,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Product Launch,0.0028943569417991346
5502,Health Care,2014,Operational Leverage,Profitability Drivers,Gross Margin,0.017652430837286084
5503,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Marketing Spend,0.0031522905848953373
5504,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Land Development,0.001778829709655786
5505,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Recurring Revenue,0.00885669397437372
5506,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Raw Material Inflation,0.005975986061585602
5507,Health Care,2014,Operational Leverage,Production Drivers,Natural Gas Markets,0.0016457505304424724
5508,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Air Fleet Mix,0.001031250039328688
5509,Health Care,2014,Revenue Momentum,Channel Performance,Brand Performance,0.009397710240084418
5510,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Device Revenue,0.008075254424845989
5511,Health Care,2014,Revenue Momentum,Top-line Growth,Revenue Performance,0.007590238308930066
5512,Health Care,2014,Operational Leverage,Revenue Expansion,Organic Growth,0.007623786760726782
5513,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Digital Transformation,0.0017629841290662774
5514,Health Care,2014,Operational Leverage,Production Drivers,Fuel Costs,0.0022294429123325015
5515,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Contract Revenue,0.021909250629938357
5516,Health Care,2014,Revenue Mix Effects,Revenue Drivers,AI Implementation,0.001069755290209634
5517,Health Care,2014,Operational Leverage,Production Drivers,Oil Production Volumes,0.00100469664551431
5518,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Real Estate Ratio,0.0012224604494643927
5519,Health Care,2014,Revenue Mix Effects,Capital Management,Executive Leadership,0.003768231655706737
5520,Health Care,2014,Topline Resilience,Expense Ratio,Fund Fees,0.004950397612775948
5521,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Pandemic Impact,0.0016014438288664942
5522,Health Care,2014,Operational Leverage,Production Drivers,Profit Drivers,0.002122861302086309
5523,Health Care,2014,Revenue Mix Effects,Capital Management,Capital Markets,0.005106072222705666
5524,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Digital Revenue Mix,0.002026783453398607
5525,Health Care,2014,Operational Leverage,Production Drivers,Revenue Recovery,0.01588765947098326
5526,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Credit Assessment,0.005527180470712584
5527,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Claims Reserves,0.01657427476731002
5528,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Premium-to-Book,0.004378171305707958
5529,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Capital Expenditures,0.010431230174996866
5530,Health Care,2014,Topline Resilience,Transaction Activity,Trading Volume,0.0021883923053223975
5531,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Pandemic Recovery Liquidity,0.0015754883346394484
5532,Health Care,2014,Revenue Mix Effects,Revenue Drivers,New York Operations,0.005259741983822893
5533,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Net Revenue,0.0045090203450048345
5534,Health Care,2014,Revenue Momentum,Channel Performance,Brand Channel Mix,0.005000951950510169
5535,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Payment Processing,0.003052047274451719
5536,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Guest Membership Ratio,0.0013255735625883056
5537,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Lease Expenses,0.0024210315141392795
5538,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Japan Hedging,0.010386967290945329
5539,Health Care,2014,Operational Leverage,Production Drivers,Energy Utilities,0.0022636448666931287
5540,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Hotel Room Revenue,0.0020561183695889567
5541,Health Care,2014,Operational Leverage,Production Drivers,Site Deployment,0.0028949711387337308
5542,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Tariff Impact,0.0014740569289883425
5543,Health Care,2014,Topline Resilience,Revenue Stability,Client Fee Income,0.0024332438912756105
5544,Health Care,2014,Revenue Mix Effects,Capital Management,Executive Leadership,0.004407102336108469
5545,Health Care,2014,Operational Leverage,Production Drivers,Aircraft Fleet Deployment,0.0015904602663206042
5546,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Supply Chain Constraints,0.002964183234544347
5547,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Specialty Volume Growth,0.016227618516481867
5548,Health Care,2014,Operational Leverage,Production Drivers,Automotive Segment,0.0009893087368461366
5549,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Segment Performance,0.04952939218517001
5550,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Insurance Analytics,0.0022745617107163764
5551,Health Care,2014,Operational Leverage,Production Drivers,Backlog Analysis,0.008095232167822035
5552,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Inventory Management,0.005183073638450367
5553,Health Care,2014,Operational Leverage,Production Drivers,Industrial Oil Markets,0.002220944986526299
5554,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Weather Impact,0.006967013450493393
5555,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Buyer Activity,0.0016398315649885282
5556,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Cloud Services,0.0050348865019727435
5557,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Leasing Metrics,0.008403848833306717
5558,Health Care,2014,Revenue Mix Effects,Healthcare Revenue,Healthcare Services,0.04344535456799703
5559,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Q&A Session,0.0030413928983404376
5560,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Yield Performance,0.0018901257962736946
5561,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Restaurant Performance,0.0016906200610529696
5562,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Synergy Savings,0.018716877795074166
5563,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Security Software,0.005626057965379425
5564,Health Care,2014,Operational Leverage,Profitability Drivers,Growth Rates,0.0470508688074995
5565,Health Care,2014,Operational Leverage,Production Drivers,Production Output,0.0031759949466464875
5566,Health Care,2014,Operational Leverage,Profitability Drivers,Residential Water Inflation,0.001495975561193628
5567,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Foreign Exchange,0.01944850114852799
5568,Health Care,2014,Revenue Mix Effects,Healthcare Revenue,Clinical Trials,0.17534022709720545
5569,Health Care,2014,Revenue Momentum,Financial Results,Fiscal Performance,0.009040706090857425
5570,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Booking Volume,0.002683715938746991
5571,Health Care,2014,Operational Leverage,Production Drivers,Wireless EBITDA Drivers,0.002111024960570081
5572,Health Care,2014,Revenue Mix Effects,Healthcare Revenue,Procedure Revenue,0.03444770029255199
5573,Health Care,2014,Operational Leverage,Revenue Expansion,Organic Growth,0.015699511144964238
5574,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Vehicle Sales,0.0013144618529610183
5575,Health Care,2014,Operational Leverage,Profitability Drivers,Emerging Markets,0.040133869973188144
5576,Health Care,2014,Operational Leverage,Production Drivers,Asset Management,0.00479195562677561
5577,Health Care,2014,Operational Leverage,Production Drivers,Network Infrastructure,0.00489977172897436
5578,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Loan Growth,0.001259378479542733
5579,Health Care,2014,Revenue Momentum,Financial Results,Fiscal Reporting,0.01457593281286354
5580,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Auto Loss Ratio,0.001249982565084691
5581,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Home Sales,0.0022011443004200776
5582,Health Care,2014,Operational Leverage,Production Drivers,International Performance,0.004444309295667761
5583,Health Care,2014,Revenue Mix Effects,Healthcare Revenue,Healthcare Services,0.06737454329339027
5584,Health Care,2014,Revenue Mix Effects,Revenue Drivers,EBITDA Performance,0.006490576668356238
5585,Health Care,2014,Operational Leverage,Profitability Drivers,Inflation Trends,0.0038864314706213887
5586,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Content Revenue,0.0026981830346094024
5587,Health Care,2014,Operational Leverage,Production Drivers,Rig Operations,0.0015698405989116341
5588,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Foreign Exchange,0.015704826570373056
5589,Health Care,2014,Operational Leverage,Production Drivers,Production Volume,0.0027796225112337184
5590,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Interest Rate Sensitivity,0.005137968043006298
5591,Health Care,2014,Revenue Mix Effects,Capital Management,Market Securities,0.026026658735424466
5592,Health Care,2014,Operational Leverage,Profitability Drivers,Gross Margin,0.0029538255634772854
5593,Health Care,2014,Operational Leverage,Profitability Drivers,China Exposure,0.006903739015666758
5594,Health Care,2014,Operational Leverage,Production Drivers,Operational Efficiency,0.0035258811885366327
5595,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Express Delivery Revenue,0.0027437647304329638
5596,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Solution Portfolio,0.003539334311582715
5597,Health Care,2014,Operational Leverage,Production Drivers,Gross Margin,0.03074999317277507
5598,Health Care,2014,Topline Resilience,Revenue Stability,Client Retention,0.008570089930100775
5599,Health Care,2014,Revenue Mix Effects,Revenue Drivers,Construction Markets,0.004454882666560482
5600,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Store Performance,0.0035464475404465936
5601,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Product Launch,0.002552106599447055
5602,Health Care,2015,Operational Leverage,Profitability Drivers,Gross Margin,0.015807185076859638
5603,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Marketing Spend,0.003129554338577516
5604,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Land Development,0.0020048222218451255
5605,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Recurring Revenue,0.007829030501184742
5606,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Raw Material Inflation,0.005280747254907158
5607,Health Care,2015,Operational Leverage,Production Drivers,Natural Gas Markets,0.0018156654787945628
5608,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Air Fleet Mix,0.001002370924465874
5609,Health Care,2015,Revenue Momentum,Channel Performance,Brand Performance,0.009928114749861326
5610,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Device Revenue,0.0070762704546508005
5611,Health Care,2015,Revenue Momentum,Top-line Growth,Revenue Performance,0.0065757109308232815
5612,Health Care,2015,Operational Leverage,Revenue Expansion,Organic Growth,0.009740256910020362
5613,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Digital Transformation,0.002344241723343824
5614,Health Care,2015,Operational Leverage,Production Drivers,Fuel Costs,0.00200701268924532
5615,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Contract Revenue,0.01936718778628208
5616,Health Care,2015,Revenue Mix Effects,Revenue Drivers,AI Implementation,0.0009021710940490277
5617,Health Care,2015,Operational Leverage,Production Drivers,Oil Production Volumes,0.0011908805858313373
5618,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Real Estate Ratio,0.0010060805494079914
5619,Health Care,2015,Revenue Mix Effects,Capital Management,Executive Leadership,0.02380633380011379
5620,Health Care,2015,Topline Resilience,Expense Ratio,Fund Fees,0.004842629623648067
5621,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Pandemic Impact,0.0010103523198007362
5622,Health Care,2015,Operational Leverage,Production Drivers,Profit Drivers,0.001983960150402786
5623,Health Care,2015,Revenue Mix Effects,Capital Management,Capital Markets,0.01693172328558017
5624,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Digital Revenue Mix,0.001563058257534504
5625,Health Care,2015,Operational Leverage,Production Drivers,Revenue Recovery,0.011822201194096004
5626,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Credit Assessment,0.0058477706097188565
5627,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Claims Reserves,0.011326332132330683
5628,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Premium-to-Book,0.003114945583071596
5629,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Capital Expenditures,0.019299887541059057
5630,Health Care,2015,Topline Resilience,Transaction Activity,Trading Volume,0.002428210481323794
5631,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Pandemic Recovery Liquidity,0.001098553905632485
5632,Health Care,2015,Revenue Mix Effects,Revenue Drivers,New York Operations,0.0038635299890021537
5633,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Net Revenue,0.005254689081586039
5634,Health Care,2015,Revenue Momentum,Channel Performance,Brand Channel Mix,0.004728636932763047
5635,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Payment Processing,0.0024811285638403438
5636,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Guest Membership Ratio,0.001372741402775428
5637,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Lease Expenses,0.0019524589730470665
5638,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Japan Hedging,0.010071555689824542
5639,Health Care,2015,Operational Leverage,Production Drivers,Energy Utilities,0.002301807677699043
5640,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Hotel Room Revenue,0.001810026581078705
5641,Health Care,2015,Operational Leverage,Production Drivers,Site Deployment,0.0032050355886608334
5642,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Tariff Impact,0.001233707625895365
5643,Health Care,2015,Topline Resilience,Revenue Stability,Client Fee Income,0.0013231305468736196
5644,Health Care,2015,Revenue Mix Effects,Capital Management,Executive Leadership,0.024690822559040954
5645,Health Care,2015,Operational Leverage,Production Drivers,Aircraft Fleet Deployment,0.0010533508695111107
5646,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Supply Chain Constraints,0.0035582959742040507
5647,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Specialty Volume Growth,0.01235723166910893
5648,Health Care,2015,Operational Leverage,Production Drivers,Automotive Segment,0.0018237915915708
5649,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Segment Performance,0.009621345123663536
5650,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Insurance Analytics,0.002508120984388547
5651,Health Care,2015,Operational Leverage,Production Drivers,Backlog Analysis,0.009291881797198143
5652,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Inventory Management,0.005904028806143572
5653,Health Care,2015,Operational Leverage,Production Drivers,Industrial Oil Markets,0.004532254735191598
5654,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Weather Impact,0.003723087888001867
5655,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Buyer Activity,0.001765732328958626
5656,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Cloud Services,0.006116907605054573
5657,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Leasing Metrics,0.008286695122814335
5658,Health Care,2015,Revenue Mix Effects,Healthcare Revenue,Healthcare Services,0.04618302621894952
5659,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Q&A Session,0.00413790753883036
5660,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Yield Performance,0.0018476164998252904
5661,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Restaurant Performance,0.0016665043560518018
5662,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Synergy Savings,0.02584554457732585
5663,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Security Software,0.0049200017373503425
5664,Health Care,2015,Operational Leverage,Profitability Drivers,Growth Rates,0.04400564513275207
5665,Health Care,2015,Operational Leverage,Production Drivers,Production Output,0.0037150308342857315
5666,Health Care,2015,Operational Leverage,Profitability Drivers,Residential Water Inflation,0.002194260403846438
5667,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Foreign Exchange,0.030895109932508675
5668,Health Care,2015,Revenue Mix Effects,Healthcare Revenue,Clinical Trials,0.1697993232851171
5669,Health Care,2015,Revenue Momentum,Financial Results,Fiscal Performance,0.00816387772148824
5670,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Booking Volume,0.0031456272386364537
5671,Health Care,2015,Operational Leverage,Production Drivers,Wireless EBITDA Drivers,0.0011641075739831739
5672,Health Care,2015,Revenue Mix Effects,Healthcare Revenue,Procedure Revenue,0.03012782539333546
5673,Health Care,2015,Operational Leverage,Revenue Expansion,Organic Growth,0.016591411717208227
5674,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Vehicle Sales,0.0009850603203952642
5675,Health Care,2015,Operational Leverage,Profitability Drivers,Emerging Markets,0.040202052586138765
5676,Health Care,2015,Operational Leverage,Production Drivers,Asset Management,0.005183075169241584
5677,Health Care,2015,Operational Leverage,Production Drivers,Network Infrastructure,0.004084372840658333
5678,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Loan Growth,0.0013488007900127558
5679,Health Care,2015,Revenue Momentum,Financial Results,Fiscal Reporting,0.013140873447563758
5680,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Auto Loss Ratio,0.0013620433783649328
5681,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Home Sales,0.0016625674084453583
5682,Health Care,2015,Operational Leverage,Production Drivers,International Performance,0.0049390411279503265
5683,Health Care,2015,Revenue Mix Effects,Healthcare Revenue,Healthcare Services,0.050954003106426365
5684,Health Care,2015,Revenue Mix Effects,Revenue Drivers,EBITDA Performance,0.009360724983816815
5685,Health Care,2015,Operational Leverage,Profitability Drivers,Inflation Trends,0.004081429599241966
5686,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Content Revenue,0.002014545831445782
5687,Health Care,2015,Operational Leverage,Production Drivers,Rig Operations,0.0012104371811409095
5688,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Foreign Exchange,0.0225662258106941
5689,Health Care,2015,Operational Leverage,Production Drivers,Production Volume,0.0027556061316146557
5690,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Interest Rate Sensitivity,0.004279542407256925
5691,Health Care,2015,Revenue Mix Effects,Capital Management,Market Securities,0.0389110653939233
5692,Health Care,2015,Operational Leverage,Profitability Drivers,Gross Margin,0.002260032175756513
5693,Health Care,2015,Operational Leverage,Profitability Drivers,China Exposure,0.006350537643858164
5694,Health Care,2015,Operational Leverage,Production Drivers,Operational Efficiency,0.0021186569433434927
5695,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Express Delivery Revenue,0.0026452393154396477
5696,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Solution Portfolio,0.0037917244263400178
5697,Health Care,2015,Operational Leverage,Production Drivers,Gross Margin,0.025148053805043525
5698,Health Care,2015,Topline Resilience,Revenue Stability,Client Retention,0.007509388064873428
5699,Health Care,2015,Revenue Mix Effects,Revenue Drivers,Construction Markets,0.00371826794726072
5700,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Store Performance,0.00367572141403061
5701,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Product Launch,0.0039184062934575865
5702,Health Care,2016,Operational Leverage,Profitability Drivers,Gross Margin,0.020775550688274635
5703,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Marketing Spend,0.003602652791785208
5704,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Land Development,0.002285720883318816
5705,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Recurring Revenue,0.011903154227170747
5706,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Raw Material Inflation,0.0034011036013241367
5707,Health Care,2016,Operational Leverage,Production Drivers,Natural Gas Markets,0.0016101707653324174
5708,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Air Fleet Mix,0.0009973546430608836
5709,Health Care,2016,Revenue Momentum,Channel Performance,Brand Performance,0.00941495351694079
5710,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Device Revenue,0.008230438672135085
5711,Health Care,2016,Revenue Momentum,Top-line Growth,Revenue Performance,0.006548175328542255
5712,Health Care,2016,Operational Leverage,Revenue Expansion,Organic Growth,0.007917855626690453
5713,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Digital Transformation,0.0034485918281797604
5714,Health Care,2016,Operational Leverage,Production Drivers,Fuel Costs,0.0018574534001341997
5715,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Contract Revenue,0.01919058083958858
5716,Health Care,2016,Revenue Mix Effects,Revenue Drivers,AI Implementation,0.0011139581151007607
5717,Health Care,2016,Operational Leverage,Production Drivers,Oil Production Volumes,0.00110338421902491
5718,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Real Estate Ratio,0.0012295984448664047
5719,Health Care,2016,Revenue Mix Effects,Capital Management,Executive Leadership,0.020088905738607613
5720,Health Care,2016,Topline Resilience,Expense Ratio,Fund Fees,0.0035644350917364265
5721,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Pandemic Impact,0.001587959115541395
5722,Health Care,2016,Operational Leverage,Production Drivers,Profit Drivers,0.0016583723446826374
5723,Health Care,2016,Revenue Mix Effects,Capital Management,Capital Markets,0.011627407561081675
5724,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Digital Revenue Mix,0.001429832475793886
5725,Health Care,2016,Operational Leverage,Production Drivers,Revenue Recovery,0.012296418683521415
5726,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Credit Assessment,0.0048072508274833205
5727,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Claims Reserves,0.014703752278929554
5728,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Premium-to-Book,0.0036850064498287053
5729,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Capital Expenditures,0.018718000300592324
5730,Health Care,2016,Topline Resilience,Transaction Activity,Trading Volume,0.002073379059800965
5731,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Pandemic Recovery Liquidity,0.0016338620353323718
5732,Health Care,2016,Revenue Mix Effects,Revenue Drivers,New York Operations,0.0040299271267615795
5733,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Net Revenue,0.005257173063619874
5734,Health Care,2016,Revenue Momentum,Channel Performance,Brand Channel Mix,0.00398293631416528
5735,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Payment Processing,0.0025208142163307577
5736,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Guest Membership Ratio,0.0014750985748024272
5737,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Lease Expenses,0.002471520730636939
5738,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Japan Hedging,0.007722180027671251
5739,Health Care,2016,Operational Leverage,Production Drivers,Energy Utilities,0.002296239244730032
5740,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Hotel Room Revenue,0.0023117975359281473
5741,Health Care,2016,Operational Leverage,Production Drivers,Site Deployment,0.0030227610224393625
5742,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Tariff Impact,0.0016198677106033883
5743,Health Care,2016,Topline Resilience,Revenue Stability,Client Fee Income,0.001442508337422419
5744,Health Care,2016,Revenue Mix Effects,Capital Management,Executive Leadership,0.0195348624810719
5745,Health Care,2016,Operational Leverage,Production Drivers,Aircraft Fleet Deployment,0.0016702443870668293
5746,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Supply Chain Constraints,0.0038094872162953313
5747,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Specialty Volume Growth,0.010052076292457872
5748,Health Care,2016,Operational Leverage,Production Drivers,Automotive Segment,0.001514259860877005
5749,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Segment Performance,0.0028802435995620088
5750,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Insurance Analytics,0.0036445509945592786
5751,Health Care,2016,Operational Leverage,Production Drivers,Backlog Analysis,0.007510943488086638
5752,Health Care,2016,Revenue Mix Effects,Revenue Drivers,Inventory Management,0.005199846905819815
5753,Health Care,2016,Operational Leverage,Production Drivers,Industrial Oil Markets,0.005426241349660704
